Month,Day,Year,Hour,Minute,Time,Sun House,Moon House,Mercury House,Venus House,Mars House,Jupiter House,Saturn House,Uranus House,Neptune House
11,29,1934,17,14,1034,7,4,6,7,5,6,10,12,12
11,29,1934,16,5,965,7,5,7,7,5,6,10,12,12
11,29,1934,8,10,490,12,8,11,12,9,11,2,4,4
2,9,1934,18,15,1095,6,4,7,6,7,3,6,9,9
2,9,1934,7,15,435,12,10,1,12,1,8,12,2,2
2,9,1934,11,59,719,10,7,10,9,10,6,10,12,12
2,9,1934,17,31,1051,7,5,7,7,7,3,7,9,9
2,9,1934,10,35,635,10,8,11,10,11,6,10,12,12
2,9,1934,1,54,114,3,12,3,3,3,11,3,5,5
2,9,1934,10,2,602,11,8,11,11,11,7,11,1,1
2,9,1934,3,34,214,2,12,2,2,2,10,2,4,4
2,9,1934,10,26,626,11,8,11,10,11,6,10,12,12
2,9,1934,22,34,1354,4,2,5,4,5,12,4,6,6
2,9,1934,10,52,652,10,8,11,10,11,6,10,12,12
2,9,1934,20,17,1217,5,3,6,5,6,2,5,8,8
10,19,1934,9,22,562,11,3,12,11,9,11,3,5,5
10,19,1934,8,19,499,11,4,12,11,10,12,3,5,5
10,19,1934,19,36,1176,6,10,6,5,4,6,10,12,12
10,19,1934,10,47,647,10,3,11,10,8,10,2,4,4
10,19,1934,6,52,412,12,5,1,12,10,12,4,6,6
10,19,1934,22,45,1365,4,9,5,4,2,4,8,10,10
10,19,1934,18,10,1090,6,11,7,6,5,6,10,12,12
10,19,1934,15,51,951,7,12,8,7,6,8,12,2,2
10,19,1934,18,58,1138,6,11,7,6,4,6,10,12,12
10,19,1934,12,31,751,9,2,10,9,8,9,1,3,3
10,19,1934,9,41,581,11,3,11,10,9,11,3,5,5
10,19,1934,5,17,317,1,5,2,1,11,1,5,7,7
6,20,1934,2,34,154,2,5,3,1,2,6,10,12,12
6,20,1934,12,21,741,9,12,10,8,9,1,5,7,7
6,20,1934,18,18,1098,7,10,7,5,6,10,3,4,4
6,20,1934,18,10,1090,7,10,7,5,6,10,3,5,5
6,20,1934,19,7,1147,6,9,7,5,6,9,2,4,4
6,20,1934,13,27,807,9,12,10,8,8,12,5,7,7
6,20,1934,1,22,82,3,6,4,1,2,6,11,1,1
6,20,1934,19,49,1189,6,9,7,4,5,9,2,4,4
6,20,1934,21,47,1307,5,8,6,3,4,8,1,3,3
6,20,1934,6,36,396,12,3,1,11,12,4,8,10,10
6,20,1934,6,16,376,12,3,1,11,12,4,8,10,10
6,20,1934,5,52,352,12,4,1,11,12,4,9,11,11
6,13,1934,0,28,28,3,4,4,2,3,7,12,2,2
6,13,1934,12,30,750,9,10,10,8,9,1,6,8,8
6,13,1934,14,55,895,8,9,9,7,8,12,4,6,6
6,13,1934,21,56,1316,5,5,6,3,4,8,1,3,3
6,13,1934,4,44,284,1,1,2,12,1,5,10,11,11
6,13,1934,15,39,939,8,8,9,7,7,11,4,6,6
6,13,1934,10,53,653,10,11,11,9,10,2,6,8,8
6,13,1934,20,23,1223,6,6,6,4,5,9,2,4,4
6,13,1934,7,28,448,12,12,1,10,11,4,8,10,10
6,13,1934,9,41,581,11,11,11,9,10,2,7,9,9
6,13,1934,3,52,232,2,2,2,12,1,5,10,12,12
6,13,1934,6,5,365,12,1,1,11,12,4,9,11,11
5,18,1934,16,36,996,7,9,8,6,7,12,4,6,6
5,18,1934,7,6,426,12,2,12,11,12,5,9,11,11
5,18,1934,12,45,765,9,11,9,8,9,2,6,8,8
5,18,1934,14,59,899,8,10,8,7,8,1,5,7,7
5,18,1934,20,58,1258,5,7,5,4,5,10,2,4,4
5,18,1934,9,24,564,11,1,11,9,11,3,8,10,10
5,18,1934,10,3,603,10,12,11,9,10,3,8,10,10
5,18,1934,5,18,318,1,3,1,11,12,5,10,12,12
5,18,1934,8,52,532,11,1,11,10,11,4,8,10,10
5,18,1934,7,7,427,12,2,12,11,12,5,9,11,11
5,18,1934,9,47,587,11,12,11,9,10,3,8,10,10
5,18,1934,17,28,1048,7,9,7,5,7,11,4,6,6
3,28,1934,8,12,492,12,4,11,10,12,6,10,12,12
3,28,1934,0,6,6,4,8,3,2,4,10,2,4,4
3,28,1934,10,5,605,11,4,10,9,11,5,9,11,11
3,28,1934,4,42,282,1,6,1,12,1,8,12,2,2
3,28,1934,19,32,1172,6,11,5,4,6,12,4,7,7
3,28,1934,15,7,907,8,1,7,7,8,2,7,9,9
3,28,1934,13,20,800,9,2,8,7,9,3,8,10,10
3,28,1934,0,46,46,3,8,2,2,3,10,2,4,4
3,28,1934,3,32,212,2,7,1,1,2,8,1,2,2
3,28,1934,9,21,561,11,4,10,10,11,5,10,11,11
3,28,1934,3,6,186,2,7,1,1,2,8,1,3,3
3,28,1934,15,55,955,8,1,7,6,8,2,6,8,8
2,27,1934,0,28,28,3,9,4,3,4,11,3,5,5
2,27,1934,12,48,768,9,2,10,8,10,5,9,11,11
2,27,1934,6,28,388,1,6,1,12,1,8,12,2,2
2,27,1934,4,38,278,1,7,2,1,2,9,1,3,3
2,27,1934,22,9,1329,5,10,5,4,5,12,4,6,6
2,27,1934,23,21,1401,4,9,4,3,4,11,3,5,5
2,27,1934,16,26,986,7,1,8,6,8,3,7,9,9
2,27,1934,23,41,1421,4,9,4,3,4,11,3,5,5
2,27,1934,14,16,856,9,2,9,7,9,4,8,10,10
2,27,1934,14,46,886,8,1,9,7,9,4,8,10,10
2,27,1934,22,13,1333,5,10,5,4,5,12,4,6,6
2,27,1934,19,44,1184,6,11,6,5,6,1,5,7,7
3,20,1934,17,26,1046,7,9,6,5,7,2,6,8,8
3,20,1934,6,46,406,12,2,12,11,12,7,11,1,1
3,20,1934,2,35,155,2,4,2,1,3,9,1,3,3
3,20,1934,6,40,400,12,2,12,11,12,7,11,1,1
3,20,1934,16,51,1011,7,9,6,6,7,2,6,8,8
3,20,1934,11,56,716,10,11,9,8,10,4,9,10,10
3,20,1934,14,26,866,8,10,8,7,9,3,7,9,9
3,20,1934,11,28,688,10,12,9,9,10,5,9,11,11
3,20,1934,5,22,322,1,3,12,12,1,8,12,2,2
3,20,1934,21,20,1280,5,7,4,4,5,12,4,6,6
3,20,1934,12,14,734,10,11,9,8,10,4,8,10,10
3,20,1934,14,59,899,8,10,7,7,8,3,7,9,9
4,9,1934,21,44,1304,5,3,4,3,5,11,3,5,5
4,9,1934,12,55,775,9,7,8,8,9,3,7,9,9
4,9,1934,8,26,506,11,9,11,10,11,5,10,12,12
4,9,1934,11,16,676,10,8,9,9,10,4,8,10,10
4,9,1934,9,35,575,11,9,10,9,11,5,9,11,11
4,9,1934,12,10,730,10,8,9,8,10,3,8,10,10
4,9,1934,6,22,382,12,10,12,11,12,6,11,1,1
4,9,1934,13,29,809,9,7,8,7,9,3,7,9,9
4,9,1934,16,17,977,7,6,7,6,8,1,6,8,8
4,9,1934,15,6,906,8,6,7,7,8,2,6,8,8
4,9,1934,8,3,483,12,10,11,10,12,6,10,12,12
4,9,1934,2,46,166,2,12,1,1,2,8,1,2,2
10,14,1934,7,18,438,12,2,1,12,10,12,4,6,6
10,14,1934,6,1,361,1,3,1,12,11,1,5,7,7
10,14,1934,15,8,908,8,10,9,8,6,8,12,2,2
10,14,1934,8,3,483,11,2,12,11,10,12,4,6,6
10,14,1934,5,3,303,1,3,2,1,11,1,5,7,7
10,14,1934,22,40,1360,4,7,5,4,2,4,8,10,10
10,14,1934,13,56,836,8,11,9,8,7,9,1,3,3
10,14,1934,12,40,760,9,12,10,9,8,9,1,3,3
10,14,1934,4,55,295,1,3,2,1,11,1,5,7,7
10,14,1934,3,25,205,2,4,3,1,12,2,6,8,8
10,14,1934,17,25,1045,7,9,7,6,5,7,11,1,1
10,14,1934,5,54,354,1,3,1,12,11,1,5,7,7
11,28,1934,18,21,1101,6,3,6,6,4,5,9,11,11
11,28,1934,2,11,131,2,11,2,3,12,2,5,7,7
11,28,1934,8,32,512,11,8,11,11,9,10,2,4,4
11,28,1934,18,47,1127,6,3,5,6,4,5,9,11,11
11,28,1934,20,12,1212,5,2,5,5,3,4,8,10,10
11,28,1934,7,9,429,12,9,11,12,10,11,3,5,5
11,28,1934,19,12,1152,6,3,5,6,4,5,9,11,11
11,28,1934,6,22,382,12,9,12,1,10,12,3,5,5
11,28,1934,7,15,435,12,9,11,12,10,11,3,5,5
11,28,1934,16,10,970,7,4,7,7,5,6,10,12,12
11,28,1934,20,26,1226,5,2,5,5,3,4,8,10,10
11,28,1934,3,57,237,2,10,1,2,11,1,4,6,6
5,29,1934,7,36,456,12,6,12,10,11,4,9,10,10
5,29,1934,4,43,283,1,7,2,12,1,5,10,12,12
5,29,1934,20,48,1248,5,12,6,4,5,9,2,4,4
5,29,1934,15,24,924,8,2,9,7,8,12,5,7,7
5,29,1934,13,21,801,9,3,10,8,9,1,6,8,8
5,29,1934,2,10,130,2,8,3,1,2,7,11,1,1
5,29,1934,1,42,102,3,9,3,1,2,7,12,1,1
5,29,1934,20,48,1248,5,12,6,4,5,9,2,4,4
5,29,1934,4,3,243,1,7,2,12,1,6,10,12,12
5,29,1934,3,48,228,2,8,2,12,1,6,11,12,12
5,29,1934,18,33,1113,6,1,7,5,6,11,3,5,5
5,29,1934,5,10,310,1,7,1,12,12,5,10,12,12
12,10,1934,7,5,425,12,2,12,12,9,11,2,4,4
12,10,1934,20,20,1220,5,7,5,5,3,4,8,10,10
12,10,1934,14,25,865,8,10,8,8,6,7,11,1,1
12,10,1934,13,56,836,8,10,8,9,6,7,11,1,1
12,10,1934,4,21,261,1,3,1,2,11,12,4,6,6
12,10,1934,0,50,50,3,5,3,3,1,2,5,7,7
12,10,1934,17,4,1024,7,9,6,7,4,6,9,11,11
12,10,1934,14,3,843,8,10,8,9,6,7,11,1,1
12,10,1934,19,44,1184,6,7,5,6,3,4,8,10,10
12,10,1934,14,38,878,8,10,8,8,6,7,11,12,12
12,10,1934,7,40,460,12,1,11,12,9,11,2,4,4
12,10,1934,17,8,1028,7,9,6,7,4,6,9,11,11
6,10,1934,10,31,631,10,10,11,9,10,2,7,9,9
6,10,1934,18,37,1117,6,6,7,5,6,10,3,5,5
6,10,1934,2,6,126,2,2,3,1,2,6,11,1,1
6,10,1934,15,44,944,8,7,9,6,7,12,4,6,6
6,10,1934,10,37,637,10,10,11,9,10,2,7,9,9
6,10,1934,13,45,825,9,8,10,7,8,1,5,7,7
6,10,1934,16,59,1019,7,7,8,6,7,11,3,5,5
6,10,1934,6,33,393,12,11,1,11,12,4,9,11,11
6,10,1934,2,49,169,2,1,3,1,2,6,11,12,12
6,10,1934,14,9,849,9,8,9,7,8,12,5,7,7
6,10,1934,15,23,923,8,7,9,7,8,12,4,6,6
6,10,1934,22,1,1321,5,4,6,3,4,8,1,3,3
1,29,1934,23,32,1412,4,10,4,4,4,12,4,6,6
1,29,1934,7,50,470,12,5,12,12,12,8,12,2,2
1,29,1934,20,13,1213,5,11,6,6,6,2,6,8,8
1,29,1934,12,58,778,9,3,9,10,10,5,9,12,12
1,29,1934,23,32,1412,4,10,4,4,4,12,4,6,6
1,29,1934,14,32,872,8,2,9,9,9,5,9,11,11
1,29,1934,21,48,1308,5,10,5,5,5,1,5,7,7
1,29,1934,20,7,1207,6,11,6,6,6,2,6,8,8
1,29,1934,10,6,606,11,4,11,11,11,7,11,1,1
1,29,1934,10,17,617,11,4,11,11,11,7,11,1,1
1,29,1934,12,44,764,9,3,10,10,10,6,10,12,12
1,29,1934,2,34,154,2,8,3,3,3,11,3,5,5
3,14,1934,11,30,690,10,9,9,9,10,5,9,11,11
3,14,1934,22,10,1330,5,4,4,3,5,11,4,6,6
3,14,1934,11,4,664,10,10,10,9,10,5,9,11,11
3,14,1934,6,20,380,1,12,12,11,1,7,12,1,1
3,14,1934,2,31,151,2,2,2,1,3,9,2,3,3
3,14,1934,16,13,973,8,7,7,6,8,2,6,9,9
3,14,1934,15,57,957,8,7,7,6,8,3,7,9,9
3,14,1934,17,11,1031,7,7,7,6,7,2,6,8,8
3,14,1934,20,28,1228,5,5,5,4,6,12,4,6,6
3,14,1934,19,11,1151,6,6,6,5,6,1,5,7,7
3,14,1934,0,34,34,3,3,3,2,4,10,2,4,4
3,14,1934,18,38,1118,6,6,6,5,7,1,5,7,7
12,2,1934,22,20,1340,4,3,4,4,2,3,7,9,9
12,2,1934,9,22,562,11,9,10,11,8,10,1,3,3
12,2,1934,17,28,1048,7,5,6,7,4,6,9,11,11
12,2,1934,23,18,1398,4,2,3,4,1,3,6,8,8
12,2,1934,22,58,1378,4,2,3,4,2,3,6,9,9
12,2,1934,12,44,764,9,7,9,9,7,8,12,2,2
12,2,1934,4,28,268,1,11,1,1,11,12,4,6,6
12,2,1934,18,0,1080,6,5,6,6,4,5,9,11,11
12,2,1934,10,41,641,10,8,10,10,8,9,1,3,3
12,2,1934,0,33,33,3,1,3,3,1,2,6,8,8
12,2,1934,12,22,742,9,7,9,9,7,8,12,2,2
12,2,1934,18,51,1131,6,4,5,6,4,5,9,11,11
4,4,1934,11,27,687,10,6,9,8,10,4,8,10,10
4,4,1934,23,4,1384,4,12,3,3,4,10,3,4,4
4,4,1934,6,39,399,12,8,11,11,12,6,11,1,1
4,4,1934,12,33,753,9,5,8,8,9,3,8,10,10
4,4,1934,20,33,1233,5,1,4,4,5,12,4,6,6
4,4,1934,10,10,610,11,6,10,9,11,5,9,11,11
4,4,1934,7,4,424,12,8,11,11,12,6,11,12,12
4,4,1934,9,20,560,11,6,10,10,11,5,9,11,11
4,4,1934,20,4,1204,6,2,5,4,6,12,4,6,6
4,4,1934,1,17,77,3,11,2,2,3,9,2,3,3
4,4,1934,16,4,964,8,3,7,6,8,2,6,8,8
4,4,1934,2,46,166,2,10,1,1,2,8,1,3,3
1,15,1934,22,25,1345,4,4,4,5,5,1,5,7,7
1,15,1934,18,57,1137,6,6,6,7,7,3,7,9,9
1,15,1934,7,20,440,12,12,12,1,1,9,1,3,3
1,15,1934,11,50,710,10,10,10,11,10,6,11,1,1
1,15,1934,5,11,311,1,1,1,2,2,10,2,4,4
1,15,1934,3,16,196,2,2,2,3,3,11,3,5,5
1,15,1934,16,35,995,7,7,7,8,8,4,8,10,10
1,15,1934,7,29,449,12,12,12,1,1,9,1,3,3
1,15,1934,6,8,368,1,12,1,2,1,9,1,3,3
1,15,1934,15,39,939,8,8,8,9,8,5,9,11,11
1,15,1934,18,53,1133,6,6,6,7,7,3,7,9,9
1,15,1934,6,6,366,1,1,1,2,1,9,1,3,3
11,4,1934,4,32,272,1,12,1,1,11,1,5,7,7
11,4,1934,9,37,577,11,9,11,11,9,10,2,4,4
11,4,1934,23,34,1414,4,3,4,4,2,3,7,9,9
11,4,1934,4,34,274,1,12,1,1,11,1,5,7,7
11,4,1934,7,50,470,12,10,12,11,10,11,3,5,5
11,4,1934,3,38,218,2,12,2,2,12,2,5,7,7
11,4,1934,6,10,370,12,11,12,12,10,12,4,6,6
11,4,1934,1,49,109,3,1,3,2,1,2,6,8,8
11,4,1934,13,41,821,9,7,8,8,7,8,12,2,2
11,4,1934,15,55,955,7,6,7,7,6,7,11,1,1
11,4,1934,1,16,76,3,2,3,3,1,3,6,8,8
11,4,1934,22,1,1321,4,3,4,4,2,4,8,10,10
12,30,1934,9,4,544,11,8,11,12,8,9,1,3,3
12,30,1934,9,45,585,11,8,11,11,8,9,12,2,2
12,30,1934,12,27,747,9,7,9,10,6,7,11,1,1
12,30,1934,20,33,1233,5,3,5,6,2,3,7,9,9
12,30,1934,6,23,383,1,10,1,1,9,11,2,4,4
12,30,1934,21,4,1264,5,3,5,5,2,3,7,9,9
12,30,1934,7,28,448,12,9,12,12,9,10,2,3,3
12,30,1934,6,29,389,1,10,1,1,9,11,2,4,4
12,30,1934,10,22,622,10,8,10,11,7,9,12,2,2
12,30,1934,13,46,826,9,6,9,9,6,7,10,12,12
12,30,1934,14,3,843,9,6,8,9,6,7,10,12,12
12,30,1934,3,16,196,2,11,2,2,11,12,4,6,6
4,16,1934,12,53,773,9,10,8,8,9,3,7,9,9
4,16,1934,23,4,1384,4,5,3,3,4,10,2,4,4
4,16,1934,12,35,755,9,10,9,8,9,3,7,9,9
4,16,1934,14,19,859,8,9,8,7,8,2,6,8,8
4,16,1934,14,9,849,9,9,8,7,9,2,7,9,9
4,16,1934,23,6,1386,4,5,3,3,4,10,2,4,4
4,16,1934,9,27,567,11,12,10,9,11,5,9,11,11
4,16,1934,11,35,695,10,11,9,8,10,4,8,10,10
4,16,1934,18,6,1086,7,8,6,5,7,12,5,7,7
4,16,1934,1,17,77,3,4,2,2,3,9,1,3,3
4,16,1934,14,48,888,8,9,7,7,8,2,6,8,8
4,16,1934,10,55,655,10,11,9,9,10,4,8,10,10
10,2,1934,1,23,83,3,12,4,2,1,3,7,9,9
10,2,1934,18,41,1121,6,4,7,6,5,7,11,1,1
10,2,1934,9,42,582,11,8,11,10,9,11,3,5,5
10,2,1934,17,15,1035,7,5,8,7,5,7,11,1,1
10,2,1934,16,15,975,7,5,8,7,6,8,12,2,2
10,2,1934,18,16,1096,6,4,7,6,5,7,11,1,1
10,2,1934,9,35,575,11,8,12,10,9,11,3,5,5
10,2,1934,16,35,995,7,5,8,7,6,8,12,2,2
10,2,1934,7,14,434,12,10,1,11,10,1,4,7,7
10,2,1934,19,42,1182,6,3,6,5,4,6,10,12,12
10,2,1934,6,15,375,12,10,1,12,11,1,5,7,7
10,2,1934,21,46,1306,5,2,5,4,3,5,9,11,11
3,2,1934,14,2,842,9,3,9,8,9,4,8,10,10
3,2,1934,11,42,702,10,4,10,9,10,5,9,11,11
3,2,1934,13,22,802,9,3,9,8,9,4,8,10,10
3,2,1934,22,37,1357,4,11,5,3,5,12,4,6,6
3,2,1934,2,16,136,3,9,3,2,3,10,2,4,4
3,2,1934,19,46,1186,6,12,6,5,6,1,5,7,7
3,2,1934,12,22,742,9,4,10,8,10,5,9,11,11
3,2,1934,22,30,1350,4,11,5,3,5,12,4,6,6
3,2,1934,0,25,25,3,10,4,2,4,11,3,5,5
3,2,1934,0,48,48,3,9,4,2,4,11,3,5,5
3,2,1934,20,10,1210,6,12,6,4,6,1,5,7,7
3,2,1934,21,27,1287,5,11,5,4,5,12,4,6,6
8,3,1934,2,25,145,2,11,2,1,1,5,9,11,11
8,3,1934,12,34,754,9,7,9,8,8,11,4,6,6
8,3,1934,3,3,183,2,11,1,1,1,4,9,11,11
8,3,1934,2,27,147,2,11,2,1,1,5,9,11,11
8,3,1934,14,59,899,8,6,8,7,7,10,3,5,5
8,3,1934,3,23,203,2,11,1,1,1,4,8,10,10
8,3,1934,20,0,1200,6,3,5,5,5,8,12,2,2
8,3,1934,6,31,391,12,10,12,11,11,2,7,9,9
8,3,1934,20,25,1225,6,3,5,5,4,7,12,2,2
8,3,1934,9,4,544,11,8,10,10,10,1,6,8,8
8,3,1934,0,3,3,4,1,3,3,3,6,10,12,12
8,3,1934,10,48,648,10,8,10,9,9,12,5,7,7
7,11,1934,15,55,955,8,8,8,7,7,10,3,5,5
7,11,1934,5,34,334,1,12,1,12,12,4,8,10,10
7,11,1934,4,35,275,1,1,1,12,12,4,9,11,11
7,11,1934,14,48,888,8,8,8,7,8,11,4,6,6
7,11,1934,18,30,1110,7,6,7,5,6,9,2,4,4
7,11,1934,23,4,1384,4,4,4,3,3,7,11,1,1
7,11,1934,8,28,508,11,11,11,10,11,2,7,9,9
7,11,1934,18,23,1103,7,7,7,5,6,9,2,4,4
7,11,1934,2,55,175,2,2,2,1,1,5,9,11,11
7,11,1934,5,47,347,1,12,1,11,12,4,8,10,10
7,11,1934,18,40,1120,6,6,6,5,6,9,2,4,4
7,11,1934,4,33,273,1,1,1,12,12,4,9,11,11
12,25,1934,19,4,1144,6,2,6,6,3,4,8,10,10
12,25,1934,10,2,602,11,6,10,11,8,9,12,2,2
12,25,1934,21,1,1261,5,1,5,5,2,3,7,9,9
12,25,1934,8,16,496,12,7,11,12,9,10,1,3,3
12,25,1934,16,5,965,7,3,7,8,5,6,9,11,11
12,25,1934,20,44,1244,5,1,5,5,2,4,7,9,9
12,25,1934,4,5,245,2,9,2,2,11,12,3,5,5
12,25,1934,13,20,800,9,5,9,9,6,7,11,1,1
12,25,1934,20,51,1251,5,1,5,5,2,3,7,9,9
12,25,1934,19,11,1151,6,2,6,6,3,4,8,10,10
12,25,1934,16,55,1015,7,3,7,7,4,5,9,11,11
12,25,1934,11,12,672,10,6,10,10,7,8,12,2,2
4,28,1934,19,6,1146,6,12,6,5,6,11,4,6,6
4,28,1934,9,0,540,11,4,11,10,11,4,9,11,11
4,28,1934,20,34,1234,5,11,5,4,5,11,3,5,5
4,28,1934,22,0,1320,5,10,4,3,4,10,2,4,4
4,28,1934,17,16,1036,7,1,6,5,7,12,5,7,7
4,28,1934,19,56,1196,6,11,5,4,6,11,3,5,5
4,28,1934,20,52,1252,5,11,5,4,5,10,3,5,5
4,28,1934,16,30,990,7,1,7,6,7,1,5,7,7
4,28,1934,4,18,258,1,7,1,12,1,7,11,1,1
4,28,1934,2,2,122,3,8,2,1,2,8,12,2,2
4,28,1934,6,54,414,12,5,12,11,12,5,10,12,12
4,28,1934,11,31,691,10,3,9,8,10,3,8,9,9
11,17,1934,19,42,1182,5,10,5,5,3,5,9,11,11
11,17,1934,9,56,596,11,3,10,11,8,10,2,4,4
11,17,1934,15,55,955,7,12,7,7,5,7,11,1,1
11,17,1934,9,56,596,11,3,10,11,8,10,2,4,4
11,17,1934,9,34,574,11,3,10,11,9,10,2,4,4
11,17,1934,2,30,150,2,6,2,2,12,2,5,7,7
11,17,1934,17,43,1063,6,11,6,6,4,6,10,12,12
11,17,1934,13,15,795,9,1,8,9,7,8,12,2,2
11,17,1934,2,14,134,2,7,2,2,12,2,5,8,8
11,17,1934,11,19,679,10,2,9,10,8,9,1,3,3
11,17,1934,13,48,828,8,1,8,8,6,8,12,2,2
11,17,1934,21,14,1274,5,9,4,5,3,4,8,10,10
1,13,1934,16,50,1010,7,6,7,8,8,4,8,10,10
1,13,1934,7,25,445,12,11,12,1,1,9,1,3,3
1,13,1934,8,16,496,12,10,11,1,12,8,12,2,2
1,13,1934,12,24,744,9,8,9,11,10,6,10,12,12
1,13,1934,3,52,232,2,1,2,3,2,11,3,5,5
1,13,1934,10,19,619,11,9,10,12,11,7,11,1,1
1,13,1934,10,10,610,11,9,10,12,11,7,11,1,1
1,13,1934,5,4,304,1,12,1,2,2,10,2,4,4
1,13,1934,2,28,148,2,1,2,3,3,11,3,5,5
1,13,1934,5,17,317,1,12,1,2,2,10,2,4,4
1,13,1934,5,24,324,1,12,1,2,2,10,2,4,4
1,13,1934,12,34,754,9,8,9,10,10,6,10,12,12
9,4,1934,2,39,159,2,12,2,2,1,4,8,10,10
9,4,1934,3,13,193,2,12,2,1,1,3,7,10,10
9,4,1934,5,47,347,1,11,1,12,11,2,6,8,8
9,4,1934,1,53,113,3,1,3,2,1,4,8,10,10
9,4,1934,17,15,1035,7,5,7,6,6,8,12,2,2
9,4,1934,11,12,672,10,8,10,9,9,11,3,6,6
9,4,1934,8,20,500,11,10,12,11,10,1,5,7,7
9,4,1934,3,0,180,2,12,2,1,1,3,7,10,10
9,4,1934,20,54,1254,5,4,5,5,4,6,11,1,1
9,4,1934,15,56,956,8,6,8,7,7,9,1,3,3
9,4,1934,1,50,110,3,1,3,2,1,4,8,10,10
9,4,1934,14,22,862,8,7,9,8,7,10,2,4,4
4,13,1934,15,24,924,8,8,7,6,8,2,6,8,8
4,13,1934,20,4,1204,6,5,5,4,6,11,4,6,6
4,13,1934,7,57,477,12,11,11,10,12,5,10,12,12
4,13,1934,18,31,1111,6,6,6,5,6,12,5,7,7
4,13,1934,6,34,394,12,12,12,11,12,6,11,12,12
4,13,1934,8,24,504,11,11,11,10,11,5,10,11,11
4,13,1934,19,1,1141,6,6,5,5,6,12,4,6,6
4,13,1934,11,30,690,10,10,9,8,10,4,8,10,10
4,13,1934,6,21,381,12,12,12,11,12,6,11,12,12
4,13,1934,18,49,1129,6,6,5,5,6,12,4,6,6
4,13,1934,15,45,945,8,8,7,6,8,2,6,8,8
4,13,1934,10,10,610,10,10,10,9,10,4,9,11,11
9,22,1934,23,5,1385,4,10,5,4,3,5,9,11,11
9,22,1934,9,38,578,11,4,11,10,9,12,4,6,6
9,22,1934,22,19,1339,4,10,5,4,3,5,9,11,11
9,22,1934,3,14,194,2,7,3,1,12,3,7,9,9
9,22,1934,4,53,293,1,7,2,1,12,2,6,8,8
9,22,1934,14,23,863,8,2,9,8,7,9,1,3,3
9,22,1934,20,43,1243,5,11,6,5,4,6,10,12,12
9,22,1934,20,4,1204,5,11,6,5,4,6,10,12,12
9,22,1934,12,12,732,9,3,10,9,8,10,2,4,4
9,22,1934,19,57,1197,6,11,6,5,4,6,10,12,12
9,22,1934,10,43,643,10,4,11,10,9,11,3,5,5
9,22,1934,18,3,1083,6,12,7,6,5,7,11,1,1
12,23,1934,22,38,1358,4,11,4,4,1,3,6,8,8
12,23,1934,3,31,211,2,9,2,2,11,12,4,6,6
12,23,1934,15,39,939,8,3,7,8,5,6,10,12,12
12,23,1934,11,20,680,10,5,10,10,7,8,12,2,2
12,23,1934,10,20,620,10,5,10,11,8,9,12,2,2
12,23,1934,5,26,326,1,8,1,1,10,11,3,5,5
12,23,1934,20,49,1249,5,12,5,5,2,4,7,9,9
12,23,1934,1,38,98,3,10,3,3,12,1,5,7,7
12,23,1934,17,21,1041,7,2,7,7,4,5,9,11,11
12,23,1934,14,27,867,8,3,8,9,5,7,10,12,12
12,23,1934,0,0,0,4,10,3,4,1,2,5,7,7
12,23,1934,1,32,92,3,10,3,3,12,1,5,7,7
9,21,1934,11,43,703,10,3,10,9,8,11,3,5,5
9,21,1934,9,42,582,11,4,11,10,9,12,4,6,6
9,21,1934,0,58,58,3,8,4,3,2,4,8,10,10
9,21,1934,18,20,1100,6,12,7,6,5,7,11,1,1
9,21,1934,0,23,23,3,8,4,3,2,4,8,10,10
9,21,1934,10,39,639,10,3,11,10,9,11,3,5,5
9,21,1934,20,13,1213,5,11,6,5,4,6,10,12,12
9,21,1934,0,44,44,3,8,4,3,2,4,8,10,10
9,21,1934,14,56,896,8,1,9,8,7,9,1,3,3
9,21,1934,10,40,640,10,3,11,10,9,11,3,5,5
9,21,1934,18,19,1099,6,12,7,6,5,7,11,1,1
9,21,1934,10,44,644,10,3,11,10,9,11,3,5,5
7,8,1934,3,59,239,1,12,2,12,1,5,9,11,11
7,8,1934,1,8,68,3,1,3,2,2,6,11,12,12
7,8,1934,8,2,482,11,10,12,10,11,3,7,9,9
7,8,1934,5,47,347,1,11,1,11,12,4,8,10,10
7,8,1934,1,19,79,3,1,3,2,2,6,10,12,12
7,8,1934,19,0,1140,6,5,6,5,5,9,2,4,4
7,8,1934,0,51,51,3,2,3,2,2,6,11,1,1
7,8,1934,18,11,1091,7,5,7,5,6,9,2,4,4
7,8,1934,19,37,1177,6,5,6,5,5,9,1,3,3
7,8,1934,9,11,551,11,10,11,10,10,2,6,8,8
7,8,1934,15,7,907,8,7,8,7,7,11,3,6,6
7,8,1934,22,14,1334,5,3,5,3,4,7,12,2,2
7,14,1934,20,53,1253,5,6,5,4,4,8,12,2,2
7,14,1934,17,11,1031,7,8,7,6,6,10,2,4,4
7,14,1934,20,8,1208,6,7,6,4,5,8,1,3,3
7,14,1934,10,55,655,10,11,10,9,9,1,5,7,7
7,14,1934,13,42,822,9,10,9,8,8,11,4,6,6
7,14,1934,12,8,728,10,10,9,8,9,12,5,7,7
7,14,1934,16,38,998,7,8,7,6,7,10,3,5,5
7,14,1934,20,29,1229,5,7,5,4,5,8,1,3,3
7,14,1934,9,12,552,11,12,11,10,10,2,6,8,8
7,14,1934,12,55,775,9,10,9,8,8,12,4,6,6
