Month,Day,Year,Hour,Minute,Time,Sun House,Moon House,Mercury House,Venus House,Mars House,Jupiter House,Saturn House,Uranus House,Neptune House
5,4,2017,5,18,318,1,4,12,12,2,6,8,12,12
4,26,2017,0,45,45,3,3,3,2,4,9,11,3,3
4,26,2017,15,9,909,8,8,8,7,9,1,4,8,8
4,26,2017,21,43,1303,5,5,4,4,6,10,1,4,4
4,26,2017,13,47,827,9,9,8,8,10,2,4,8,8
4,26,2017,18,2,1082,7,7,6,5,8,12,2,6,6
4,26,2017,15,35,935,8,8,7,7,9,1,4,7,7
4,26,2017,23,13,1393,4,4,4,3,5,9,12,4,4
4,26,2017,21,2,1262,5,5,5,4,6,10,1,5,5
4,26,2017,23,34,1414,4,4,3,3,5,9,12,3,3
4,26,2017,1,49,109,3,2,2,2,4,8,11,2,2
4,26,2017,0,3,3,4,3,3,2,5,9,11,3,3
4,26,2017,7,46,466,12,11,11,11,12,5,7,11,11
5,15,2017,19,52,1192,6,2,5,4,7,10,1,5,5
5,15,2017,7,57,477,11,7,11,10,12,4,7,11,11
5,15,2017,9,37,577,11,6,10,9,11,3,6,10,10
5,15,2017,21,9,1269,5,1,4,4,6,10,12,4,4
5,15,2017,4,12,252,1,9,1,12,2,6,9,12,12
5,15,2017,12,52,772,9,5,8,8,10,2,4,8,8
5,15,2017,16,35,995,7,3,7,6,8,12,2,6,6
5,15,2017,17,47,1067,7,3,6,5,8,11,2,6,6
5,15,2017,6,25,385,12,8,11,11,1,5,7,11,11
5,15,2017,12,39,759,9,5,8,8,10,2,4,8,8
5,15,2017,5,27,327,1,8,12,11,1,5,8,12,12
5,15,2017,7,15,435,12,7,11,10,12,5,7,11,11
11,15,2017,12,44,764,9,8,10,9,8,9,10,2,2
11,15,2017,12,3,723,9,8,10,9,8,9,11,2,2
11,15,2017,10,28,628,10,9,11,10,9,10,12,3,3
11,15,2017,23,2,1382,4,3,5,3,3,3,5,9,9
11,15,2017,9,13,553,11,10,12,10,10,10,12,4,4
11,15,2017,7,29,449,12,10,1,11,10,11,1,5,5
11,15,2017,11,53,713,10,8,10,9,8,9,11,3,3
11,15,2017,18,17,1097,6,5,7,6,5,6,7,11,11
11,15,2017,7,19,439,12,11,1,11,11,11,1,5,5
11,15,2017,22,12,1332,4,3,5,4,3,4,5,9,9
11,15,2017,10,47,647,10,9,11,10,9,10,11,3,3
11,15,2017,2,25,145,2,1,3,2,1,2,3,7,7
7,9,2017,4,39,279,1,7,2,12,1,4,6,11,11
7,9,2017,15,36,936,8,2,9,6,8,11,1,5,5
7,9,2017,3,3,183,2,8,3,12,2,5,7,11,11
7,9,2017,18,59,1139,6,12,7,5,6,9,11,3,3
7,9,2017,18,40,1120,6,1,7,5,7,9,12,4,4
7,9,2017,21,23,1283,5,11,6,3,5,8,10,2,2
7,9,2017,8,58,538,11,5,12,10,11,2,4,8,8
7,9,2017,21,56,1316,5,11,5,3,5,7,10,2,2
7,9,2017,8,47,527,11,5,12,10,11,2,4,9,9
7,9,2017,21,55,1315,5,11,5,3,5,7,10,2,2
7,9,2017,9,23,563,11,5,11,9,11,2,4,8,8
7,9,2017,22,6,1326,5,11,5,3,5,7,10,2,2
4,6,2017,11,18,678,10,2,10,9,11,4,6,10,10
4,6,2017,20,35,1235,5,10,6,5,6,11,2,6,6
4,6,2017,15,40,940,8,12,8,7,9,2,4,8,8
4,6,2017,23,45,1425,4,8,4,3,5,10,12,4,4
4,6,2017,20,5,1205,6,10,6,5,7,12,2,6,6
4,6,2017,22,19,1339,4,9,5,4,6,10,1,5,5
4,6,2017,1,22,82,3,7,3,2,4,9,11,3,3
4,6,2017,0,23,23,3,7,4,3,5,9,12,4,4
4,6,2017,7,21,441,12,4,12,11,1,6,8,12,12
4,6,2017,6,7,367,12,5,1,12,1,7,9,1,1
4,6,2017,4,46,286,1,5,2,1,2,7,10,1,1
4,6,2017,13,0,780,9,1,10,9,10,3,5,9,9
1,24,1918,2,38,158,2,7,2,3,10,6,9,3,3
1,24,1918,20,18,1218,5,10,5,6,1,9,12,6,6
1,24,1918,0,34,34,3,8,3,4,11,7,10,4,4
1,24,1918,18,46,1126,6,11,5,7,2,10,12,7,7
1,24,1918,18,16,1096,6,11,6,7,2,10,1,7,7
1,24,1918,21,11,1271,5,10,4,6,1,9,11,6,6
1,24,1918,17,51,1071,7,12,6,7,3,10,1,7,7
1,24,1918,11,20,680,10,3,9,11,6,2,4,11,11
1,24,1918,8,0,480,12,4,11,1,8,3,6,12,12
1,24,1918,14,42,882,8,1,7,9,4,12,3,9,9
1,24,1918,17,28,1048,7,12,6,8,3,11,1,7,7
1,24,1918,6,57,417,12,5,11,1,8,4,7,1,1
10,18,1918,4,45,285,1,6,1,1,3,10,11,5,5
10,18,1918,9,23,563,11,4,11,10,1,8,9,3,3
10,18,1918,12,4,724,9,3,9,9,11,6,8,2,2
10,18,1918,0,55,55,3,8,3,3,5,12,1,7,7
10,18,1918,18,44,1124,6,11,6,6,8,3,4,10,10
10,18,1918,10,16,616,10,4,10,10,12,7,9,2,2
10,18,1918,23,4,1384,4,9,4,4,5,1,2,8,8
10,18,1918,2,23,143,2,7,2,2,4,11,12,6,6
10,18,1918,19,55,1195,5,11,6,5,7,2,4,10,10
10,18,1918,14,48,888,8,1,8,8,10,5,6,12,12
10,18,1918,3,5,185,2,7,2,2,4,11,12,6,6
10,18,1918,9,34,574,11,4,11,10,12,8,9,3,3
10,16,1918,12,40,760,9,2,9,9,11,6,7,1,1
10,16,1918,12,46,766,9,2,9,9,11,6,7,1,1
10,16,1918,6,48,408,12,4,12,12,2,9,10,4,4
10,16,1918,14,57,897,8,1,8,8,10,5,6,12,12
10,16,1918,11,48,708,10,2,10,9,11,7,8,2,2
10,16,1918,9,51,591,11,3,11,10,12,8,9,3,3
10,16,1918,2,16,136,2,6,2,2,4,11,12,6,6
10,16,1918,2,34,154,2,6,2,2,4,11,12,6,6
10,16,1918,10,50,650,10,2,10,10,12,7,8,2,2
10,16,1918,1,51,111,3,7,3,2,4,11,1,7,7
10,16,1918,0,18,18,3,7,3,3,5,12,2,7,7
10,16,1918,23,48,1428,4,8,4,3,5,12,2,8,8
12,14,1918,21,41,1301,5,9,5,5,6,11,1,7,7
12,14,1918,5,27,327,1,5,1,1,2,8,9,3,3
12,14,1918,16,16,976,7,12,8,7,9,2,4,10,10
12,14,1918,23,17,1397,4,8,4,4,5,11,12,6,6
12,14,1918,7,35,455,12,4,12,12,1,7,8,2,2
12,14,1918,0,21,21,3,8,4,4,5,10,12,5,5
12,14,1918,1,51,111,3,7,3,3,4,9,11,5,5
12,14,1918,5,2,302,1,5,2,1,2,8,9,3,3
12,14,1918,23,23,1403,4,8,4,4,5,11,12,6,6
12,14,1918,20,50,1250,5,10,5,5,6,12,1,7,7
12,14,1918,23,46,1426,4,8,4,4,5,10,12,6,6
12,14,1918,20,26,1226,5,10,6,5,6,12,2,7,7
1,18,1918,22,31,1351,4,7,4,5,12,8,11,5,5
1,18,1918,14,29,869,8,11,7,9,4,12,3,9,9
1,18,1918,10,26,626,10,1,10,12,7,2,5,11,11
1,18,1918,19,1,1141,6,9,5,7,2,10,1,7,7
1,18,1918,0,2,2,4,6,3,5,12,8,10,4,4
1,18,1918,15,40,940,8,10,7,9,4,12,2,9,9
1,18,1918,16,28,988,7,10,6,8,3,11,2,8,8
1,18,1918,8,55,535,11,1,10,12,7,3,6,12,12
1,18,1918,2,18,138,3,5,2,4,11,7,9,3,3
1,18,1918,15,0,900,8,11,7,9,4,12,3,9,9
1,18,1918,18,28,1108,6,9,5,7,2,10,1,7,7
1,18,1918,12,33,753,9,12,9,10,5,1,4,10,10
1,3,1918,18,24,1104,6,3,6,8,3,11,1,8,8
1,3,1918,19,12,1152,6,2,6,7,2,11,1,7,7
1,3,1918,2,16,136,3,11,3,4,11,7,10,4,4
1,3,1918,17,1,1021,7,3,7,8,4,12,2,8,8
1,3,1918,13,3,783,9,5,9,11,6,2,4,10,10
1,3,1918,8,7,487,12,8,12,1,8,4,7,1,1
1,3,1918,15,29,929,8,4,8,9,4,12,3,9,9
1,3,1918,23,23,1403,4,12,4,5,12,9,11,5,5
1,3,1918,20,57,1257,5,1,5,6,2,10,12,6,6
1,3,1918,2,55,175,2,10,2,4,11,7,9,4,4
1,3,1918,17,45,1065,7,3,7,8,3,11,2,8,8
1,3,1918,4,22,262,2,10,2,3,10,6,9,3,3
4,17,1918,6,9,369,12,3,1,11,5,2,4,11,11
4,17,1918,16,33,993,7,10,8,6,12,9,11,5,5
4,17,1918,7,41,461,12,2,12,10,4,1,3,10,10
4,17,1918,11,0,660,10,1,10,9,3,11,1,8,8
4,17,1918,6,12,372,12,3,1,11,5,2,4,11,11
4,17,1918,2,25,145,2,5,3,1,7,4,6,1,1
4,17,1918,16,30,990,7,10,8,6,12,9,11,5,5
4,17,1918,3,2,182,2,5,2,1,7,4,6,12,12
4,17,1918,14,8,848,9,11,9,7,1,10,12,7,7
4,17,1918,15,55,955,8,10,8,6,12,9,11,6,6
4,17,1918,23,13,1393,4,7,4,3,9,6,8,2,2
4,17,1918,23,9,1389,4,7,4,3,9,6,8,2,2
11,3,1918,1,35,95,3,2,3,3,4,11,12,6,6
11,3,1918,1,18,78,3,2,3,3,4,11,12,6,6
11,3,1918,15,16,916,8,8,8,8,9,4,6,11,11
11,3,1918,6,17,377,12,12,1,12,2,9,10,4,4
11,3,1918,12,14,734,9,9,10,9,11,6,7,1,1
11,3,1918,12,44,764,9,9,9,9,11,6,7,1,1
11,3,1918,6,20,380,12,12,1,12,2,9,10,4,4
11,3,1918,18,53,1133,6,6,6,6,7,2,4,10,10
11,3,1918,22,15,1335,4,4,5,4,6,12,2,8,8
11,3,1918,21,15,1275,5,5,5,5,6,1,2,8,8
11,3,1918,6,8,368,12,12,1,12,2,9,10,4,4
11,3,1918,20,3,1203,5,5,6,5,7,2,3,9,9
4,4,1918,3,28,208,2,11,2,1,7,4,6,1,1
4,4,1918,17,20,1040,7,4,8,5,12,9,11,5,5
4,4,1918,4,4,244,2,10,2,12,7,3,6,12,12
4,4,1918,11,44,704,10,6,10,8,3,11,2,8,8
4,4,1918,3,51,231,2,11,2,12,7,3,6,12,12
4,4,1918,8,9,489,11,8,12,10,5,1,3,10,10
4,4,1918,21,13,1273,5,2,6,4,10,7,9,4,4
4,4,1918,2,29,149,2,11,3,1,8,4,6,1,1
4,4,1918,9,15,555,11,8,11,10,4,1,3,10,10
4,4,1918,18,10,1090,7,4,7,5,12,8,10,5,5
4,4,1918,18,48,1128,6,3,7,5,11,8,10,5,5
4,4,1918,14,46,886,8,5,9,7,1,10,12,7,7
12,5,1918,21,19,1279,5,6,5,5,6,12,1,7,7
12,5,1918,17,10,1030,7,8,8,7,8,2,4,9,9
12,5,1918,14,7,847,8,9,9,8,10,4,5,11,11
12,5,1918,21,8,1268,5,6,6,5,6,12,2,7,7
12,5,1918,2,26,146,2,3,3,2,4,9,11,5,5
12,5,1918,11,37,697,10,10,10,10,11,5,6,12,12
12,5,1918,21,49,1309,5,5,5,5,6,12,1,7,7
12,5,1918,11,14,674,10,11,11,10,11,5,7,1,1
12,5,1918,5,12,312,1,2,2,1,2,8,10,3,3
12,5,1918,10,30,630,10,11,11,10,12,6,7,1,1
12,5,1918,7,1,421,12,1,1,12,1,7,9,3,3
12,5,1918,18,8,1088,6,7,7,6,8,1,3,9,9
10,19,1918,4,28,268,1,7,1,1,3,10,11,5,5
10,19,1918,20,25,1225,5,11,5,5,7,2,3,9,9
10,19,1918,12,46,766,9,3,9,9,11,6,7,1,1
10,19,1918,12,5,725,9,3,9,9,11,6,8,2,2
10,19,1918,7,0,420,12,6,12,12,2,9,10,4,4
10,19,1918,23,26,1406,4,10,4,3,5,12,2,8,8
10,19,1918,9,1,541,11,5,11,11,1,8,9,3,3
10,19,1918,0,21,21,3,9,3,3,5,12,1,7,7
10,19,1918,7,13,433,12,6,12,12,2,9,10,4,4
10,19,1918,1,34,94,3,8,3,2,4,11,1,7,7
10,19,1918,5,20,320,1,6,1,1,2,10,11,5,5
10,19,1918,8,53,533,11,5,11,11,1,8,9,3,3
5,29,1918,16,46,1006,7,3,6,6,11,8,9,4,4
5,29,1918,16,50,1010,7,3,6,6,11,8,9,4,4
5,29,1918,21,47,1307,5,12,4,3,8,5,7,2,2
5,29,1918,19,7,1147,6,2,5,5,9,7,8,3,3
5,29,1918,8,5,485,11,7,11,10,3,12,2,8,8
5,29,1918,12,8,728,9,5,9,8,1,10,12,6,6
5,29,1918,11,38,698,10,5,9,8,1,10,12,6,6
5,29,1918,17,48,1068,7,2,6,5,10,7,9,3,3
5,29,1918,17,59,1079,7,2,6,5,10,7,9,3,3
5,29,1918,6,44,404,12,7,11,11,4,12,2,9,9
5,29,1918,6,26,386,12,8,11,11,4,1,3,9,9
5,29,1918,15,34,934,8,3,7,6,11,8,10,5,5
7,12,1918,23,22,1402,4,6,5,3,6,3,5,11,11
7,12,1918,2,52,172,2,4,3,1,5,1,3,9,9
7,12,1918,2,50,170,2,4,3,1,5,1,3,10,10
7,12,1918,13,15,795,9,11,10,8,12,8,10,4,4
7,12,1918,0,33,33,3,5,4,2,6,3,4,11,11
7,12,1918,5,7,307,1,2,2,12,4,12,2,8,8
7,12,1918,10,7,607,10,12,11,9,1,10,11,6,6
7,12,1918,5,11,311,1,2,1,12,4,12,2,8,8
7,12,1918,7,27,447,12,1,12,11,2,11,1,7,7
7,12,1918,7,22,442,12,1,12,11,3,11,1,7,7
7,12,1918,18,21,1101,7,8,7,5,9,6,7,2,2
7,12,1918,8,31,511,11,1,12,10,2,11,12,7,7
2,21,1918,17,55,1075,7,11,6,6,2,10,12,6,6
2,21,1918,15,34,934,8,12,7,7,3,11,1,8,8
2,21,1918,17,51,1071,7,11,6,6,2,10,12,6,6
2,21,1918,3,59,239,2,6,1,1,9,5,7,2,2
2,21,1918,10,7,607,11,3,10,10,6,1,4,10,10
2,21,1918,20,3,1203,6,10,5,5,1,9,11,5,5
2,21,1918,22,32,1352,4,9,4,4,11,7,10,4,4
2,21,1918,2,21,141,3,7,2,2,9,6,8,2,2
2,21,1918,16,29,989,7,12,7,7,2,10,1,7,7
2,21,1918,2,2,122,3,7,2,2,10,6,8,2,2
2,21,1918,19,2,1142,6,10,6,6,1,9,11,6,6
2,21,1918,23,46,1426,4,8,3,3,11,7,9,4,4
11,7,1918,17,37,1057,7,8,7,6,8,3,4,10,10
11,7,1918,13,32,812,9,10,9,8,10,5,6,12,12
11,7,1918,4,59,299,1,2,2,1,3,9,11,4,4
11,7,1918,8,1,481,12,1,12,11,1,8,9,3,3
11,7,1918,11,41,701,10,11,10,9,11,6,7,1,1
11,7,1918,23,46,1426,4,5,4,3,5,12,1,7,7
11,7,1918,10,55,655,10,11,10,10,12,6,8,2,2
11,7,1918,23,14,1394,4,5,4,4,5,12,1,7,7
11,7,1918,1,6,66,3,4,3,3,4,11,12,6,6
11,7,1918,17,6,1026,7,8,7,7,8,3,5,10,10
11,7,1918,14,14,854,8,10,9,8,10,5,6,12,12
11,7,1918,17,21,1041,7,8,7,7,8,3,4,10,10
5,20,1918,18,24,1104,7,10,6,5,10,7,9,3,3
5,20,1918,2,57,177,2,6,1,1,6,3,5,11,11
5,20,1918,8,48,528,11,3,10,10,3,12,2,8,8
5,20,1918,18,31,1111,6,10,6,5,10,7,9,3,3
5,20,1918,11,32,692,10,2,9,8,1,10,12,7,7
5,20,1918,1,9,69,3,7,2,2,7,4,6,12,12
5,20,1918,0,57,57,3,7,2,2,7,4,6,12,12
5,20,1918,16,51,1011,7,11,6,6,11,8,10,4,4
5,20,1918,18,0,1080,7,11,6,5,10,7,9,4,4
5,20,1918,10,25,625,10,2,10,9,2,11,1,7,7
5,20,1918,0,38,38,3,7,2,2,7,4,6,12,12
5,20,1918,18,6,1086,7,11,6,5,10,7,9,4,4
5,7,1918,17,52,1072,7,5,6,5,11,8,10,4,4
5,7,1918,1,11,71,3,1,2,2,7,4,6,1,1
5,7,1918,9,59,599,11,9,10,9,3,11,1,8,8
5,7,1918,16,42,1002,7,6,7,6,11,8,10,5,5
5,7,1918,14,40,880,8,7,8,7,12,9,11,6,6
5,7,1918,9,43,583,11,9,10,9,3,12,2,8,8
5,7,1918,0,44,44,3,2,3,2,7,4,6,1,1
5,7,1918,6,26,386,12,11,12,11,4,1,3,10,10
5,7,1918,3,17,197,2,12,1,12,6,3,5,12,12
5,7,1918,17,27,1047,7,5,6,5,11,8,10,4,4
5,7,1918,6,39,399,12,11,12,11,4,1,3,10,10
5,7,1918,9,31,571,11,9,10,9,3,12,2,8,8
6,15,1918,0,44,44,3,6,3,2,6,3,5,12,12
6,15,1918,16,7,967,8,10,7,6,11,8,9,4,4
6,15,1918,16,35,995,7,10,7,6,10,7,9,4,4
6,15,1918,10,22,622,10,1,10,9,2,10,12,7,7
6,15,1918,18,34,1114,6,9,6,5,9,6,8,3,3
6,15,1918,15,8,908,8,11,8,7,11,8,10,4,4
6,15,1918,11,9,669,10,1,10,9,1,10,12,6,6
6,15,1918,3,8,188,2,5,1,12,5,2,4,10,10
6,15,1918,8,38,518,11,2,11,10,2,11,1,7,7
6,15,1918,13,43,823,9,11,8,7,12,9,10,5,5
6,15,1918,0,26,26,3,6,3,2,7,3,5,12,12
6,15,1918,22,38,1358,4,7,4,3,7,4,6,1,1
9,13,1918,19,9,1149,6,9,6,5,8,4,5,11,11
9,13,1918,14,21,861,8,11,8,8,10,6,8,2,2
9,13,1918,10,48,648,10,1,10,10,12,8,9,3,3
9,13,1918,1,17,77,3,5,2,2,5,12,2,8,8
9,13,1918,9,52,592,11,1,10,10,1,8,10,4,4
9,13,1918,22,35,1355,4,7,4,4,6,2,3,9,9
9,13,1918,20,34,1234,5,8,5,5,7,3,4,11,11
9,13,1918,11,18,678,10,1,9,9,12,8,9,3,3
9,13,1918,1,13,73,3,5,2,2,5,1,2,8,8
9,13,1918,17,33,1053,7,10,6,6,9,5,6,12,12
9,13,1918,7,14,434,12,3,11,11,2,10,11,5,5
9,13,1918,18,47,1127,6,9,6,6,8,4,5,11,11
12,17,1918,2,25,145,2,8,3,3,4,9,11,4,4
12,17,1918,1,56,116,3,8,3,3,4,9,11,5,5
12,17,1918,5,12,312,1,7,1,1,2,8,9,3,3
12,17,1918,14,46,886,8,2,8,8,9,3,4,10,10
12,17,1918,3,19,199,2,8,2,2,3,9,10,4,4
12,17,1918,11,2,662,10,4,10,10,11,5,6,12,12
12,17,1918,7,0,420,12,6,12,12,1,7,8,2,2
12,17,1918,12,11,731,9,3,10,10,11,4,6,12,12
12,17,1918,6,47,407,12,6,12,1,1,7,8,2,2
12,17,1918,15,25,925,8,2,8,8,9,2,4,10,10
12,17,1918,2,26,146,2,8,3,3,4,9,11,4,4
12,17,1918,20,20,1220,5,11,5,5,6,12,2,7,7
5,6,1918,13,42,822,9,7,8,7,1,10,12,6,6
5,6,1918,1,56,116,3,1,2,1,7,4,6,12,12
5,6,1918,8,4,484,11,10,11,10,4,12,2,9,9
5,6,1918,18,46,1126,6,4,6,5,10,7,9,4,4
5,6,1918,1,0,60,3,1,3,2,7,4,6,1,1
5,6,1918,12,49,769,9,7,9,8,1,10,12,7,7
5,6,1918,10,36,636,10,8,10,9,2,11,1,8,8
5,6,1918,2,14,134,2,12,2,1,7,3,5,12,12
5,6,1918,13,0,780,9,7,9,8,1,10,12,7,7
5,6,1918,23,11,1391,4,2,3,3,8,5,7,2,2
5,6,1918,11,20,680,10,8,9,8,2,11,1,7,7
5,6,1918,6,47,407,12,10,12,11,4,1,3,10,10
7,13,1918,18,22,1102,7,8,7,5,9,6,7,2,2
7,13,1918,22,40,1360,4,6,5,3,7,4,5,12,12
7,13,1918,7,32,452,12,2,12,11,2,11,1,7,7
7,13,1918,5,40,340,1,3,1,11,3,12,2,8,8
7,13,1918,13,39,819,9,11,9,8,11,8,10,4,4
7,13,1918,22,35,1355,4,6,5,3,7,4,5,12,12
7,13,1918,18,29,1109,7,8,7,5,9,6,7,2,2
7,13,1918,8,10,490,11,1,12,10,2,11,12,7,7
7,13,1918,4,47,287,1,3,2,12,4,12,2,8,8
7,13,1918,12,41,761,9,11,10,8,12,9,10,4,4
7,13,1918,7,10,430,12,2,12,11,3,11,1,7,7
7,13,1918,20,10,1210,6,8,6,4,8,5,6,1,1
4,25,1918,7,17,437,12,5,12,10,4,1,3,10,10
4,25,1918,19,59,1199,6,11,6,4,10,7,9,3,3
4,25,1918,7,33,453,12,5,12,10,4,1,3,10,10
4,25,1918,10,49,649,10,4,10,9,3,11,1,8,8
4,25,1918,13,38,818,9,2,9,7,1,10,12,7,7
4,25,1918,1,59,119,3,8,3,1,7,4,6,1,1
4,25,1918,0,34,34,3,9,3,2,8,5,7,1,1
4,25,1918,16,51,1011,7,1,7,6,12,8,10,5,5
4,25,1918,11,53,713,10,3,10,8,2,11,1,7,7
4,25,1918,13,20,800,9,3,9,7,1,10,12,7,7
4,25,1918,23,52,1432,4,9,4,2,8,5,7,2,2
4,25,1918,23,25,1405,4,10,4,2,8,5,7,2,2
9,3,1918,1,30,90,3,2,3,2,5,1,2,8,8
9,3,1918,11,45,705,10,9,10,9,12,8,9,3,3
9,3,1918,3,11,191,2,1,2,1,4,12,1,7,7
9,3,1918,22,42,1362,4,4,4,4,6,2,4,10,10
9,3,1918,21,6,1266,5,4,5,4,7,3,4,11,11
9,3,1918,22,7,1327,5,4,4,4,6,2,4,10,10
9,3,1918,7,52,472,12,11,12,11,2,10,11,5,5
9,3,1918,19,27,1167,6,5,6,5,8,4,5,11,11
9,3,1918,8,34,514,11,10,11,11,1,9,11,5,5
9,3,1918,12,7,727,10,9,9,9,11,8,9,3,3
9,3,1918,16,8,968,8,7,7,7,9,6,7,1,1
9,3,1918,8,59,539,11,10,11,10,1,9,10,5,5
4,7,1918,12,59,779,9,7,10,8,2,11,1,7,7
4,7,1918,3,51,231,2,12,2,12,7,3,6,12,12
4,7,1918,22,15,1335,4,3,5,3,10,6,8,3,3
4,7,1918,0,44,44,3,1,4,2,8,5,7,2,2
4,7,1918,3,30,210,2,12,2,1,7,4,6,12,12
4,7,1918,17,59,1079,7,5,7,5,12,8,10,5,5
4,7,1918,1,56,116,3,1,3,1,8,4,7,1,1
4,7,1918,18,24,1104,6,5,7,5,11,8,10,5,5
4,7,1918,16,50,1010,7,5,8,6,12,9,11,6,6
4,7,1918,7,33,453,12,10,12,10,5,1,4,10,10
4,7,1918,16,12,972,8,6,8,6,1,9,11,6,6
4,7,1918,16,44,1004,7,6,8,6,12,9,11,6,6
10,22,1918,9,39,579,11,6,11,10,12,7,9,3,3
10,22,1918,10,35,635,10,5,10,10,12,7,8,2,2
10,22,1918,1,19,79,3,10,3,3,4,11,1,7,7
10,22,1918,1,59,119,2,9,3,2,4,11,12,6,6
10,22,1918,4,3,243,1,8,2,1,3,10,11,5,5
10,22,1918,19,9,1149,6,1,6,6,7,2,4,10,10
10,22,1918,17,54,1074,6,2,7,6,8,3,5,11,11
10,22,1918,18,50,1130,6,1,6,6,7,3,4,10,10
10,22,1918,16,28,988,7,2,7,7,9,4,5,11,11
10,22,1918,17,13,1033,7,2,7,7,8,4,5,11,11
10,22,1918,18,49,1129,6,1,6,6,8,3,4,10,10
10,22,1918,0,7,7,3,10,4,3,5,12,1,7,7
1,2,1918,3,36,216,2,10,2,3,10,7,9,3,3
1,2,1918,9,23,563,11,7,11,12,7,4,6,12,12
1,2,1918,14,15,855,8,4,9,10,5,1,4,10,10
1,2,1918,19,19,1159,6,2,6,7,2,10,1,7,7
1,2,1918,7,23,443,12,8,12,1,8,5,7,1,1
1,2,1918,9,14,554,11,7,11,1,8,4,6,12,12
1,2,1918,9,59,599,11,7,11,12,7,3,6,12,12
1,2,1918,22,36,1356,4,12,4,6,1,9,11,6,6
1,2,1918,11,45,705,10,6,10,11,6,2,5,11,11
1,2,1918,1,58,118,3,10,3,4,11,7,10,4,4
1,2,1918,14,56,896,8,4,8,10,5,1,3,10,10
1,2,1918,10,33,633,10,6,10,12,7,3,6,12,12
9,15,1918,17,15,1035,7,11,6,6,9,5,6,12,12
9,15,1918,15,52,952,8,11,7,7,9,5,7,1,1
9,15,1918,15,8,908,8,12,7,7,10,6,7,1,1
9,15,1918,2,49,169,2,5,2,2,4,12,1,7,7
9,15,1918,19,45,1185,6,9,5,5,7,3,5,11,11
9,15,1918,3,24,204,2,5,1,1,4,11,1,7,7
9,15,1918,6,42,402,12,4,12,12,2,10,11,5,5
9,15,1918,3,35,215,2,5,1,1,4,11,1,7,7
9,15,1918,1,56,116,3,6,2,2,4,12,2,8,8
9,15,1918,5,35,335,1,4,12,12,3,10,12,6,6
9,15,1918,3,12,192,2,5,1,1,4,12,1,7,7
9,15,1918,10,19,619,10,2,10,10,12,8,9,4,4
12,9,1918,11,1,661,10,12,11,10,11,5,7,12,12
12,9,1918,3,37,217,2,4,2,2,3,9,10,4,4
12,9,1918,20,35,1235,5,8,6,5,6,12,2,8,8
12,9,1918,18,17,1097,6,9,7,6,8,1,3,9,9
12,9,1918,7,28,448,12,2,1,12,1,7,8,2,2
12,9,1918,16,56,1016,7,9,8,7,8,2,4,9,9
12,9,1918,3,44,224,2,4,2,2,3,9,10,4,4
12,9,1918,15,38,938,8,10,8,8,9,3,4,10,10
12,9,1918,20,25,1225,5,8,6,5,6,12,2,8,8
12,9,1918,20,41,1241,5,8,6,5,6,12,2,7,7
12,9,1918,20,36,1236,5,8,6,5,6,12,2,8,8
12,9,1918,9,17,557,11,1,12,11,12,6,7,1,1
4,22,1918,14,17,857,8,1,9,7,1,10,12,6,6
4,22,1918,12,25,745,9,2,10,8,2,11,1,7,7
4,22,1918,15,38,938,8,12,8,6,12,9,11,6,6
4,22,1918,17,5,1025,7,12,7,6,12,8,10,5,5
4,22,1918,16,44,1004,7,12,8,6,12,9,11,5,5
4,22,1918,15,46,946,8,12,8,6,12,9,11,6,6
4,22,1918,6,32,392,12,5,12,11,5,2,4,10,10
4,22,1918,5,41,341,1,5,1,11,5,2,4,11,11
4,22,1918,12,37,757,9,2,10,8,2,11,12,7,7
4,22,1918,22,59,1379,4,9,4,3,9,6,8,2,2
4,22,1918,3,52,232,2,6,2,12,6,3,5,12,12
4,22,1918,0,35,35,3,8,4,2,8,5,7,1,1
4,29,1918,20,19,1219,5,1,5,4,10,7,9,3,3
4,29,1918,15,13,913,8,3,8,6,12,9,11,6,6
4,29,1918,16,16,976,7,3,7,6,12,9,11,5,5
4,29,1918,11,37,697,10,5,10,8,2,11,1,7,7
4,29,1918,8,35,515,11,6,11,10,4,12,2,9,9
4,29,1918,1,55,115,3,10,2,1,7,4,6,12,12
4,29,1918,19,23,1163,6,1,6,4,10,7,9,4,4
4,29,1918,19,43,1183,6,1,6,4,10,7,9,3,3
4,29,1918,17,35,1055,7,2,7,5,11,8,10,5,5
4,29,1918,11,20,680,10,5,10,8,2,11,1,8,8
4,29,1918,10,11,611,10,5,10,9,3,12,2,8,8
4,29,1918,0,33,33,3,10,3,2,8,5,7,1,1
10,28,1918,15,50,950,7,5,8,7,9,4,5,11,11
10,28,1918,12,27,747,9,7,9,9,11,6,7,1,1
10,28,1918,18,36,1116,6,4,6,6,8,3,4,10,10
10,28,1918,13,42,822,9,6,9,8,10,5,7,1,1
10,28,1918,9,31,571,11,8,11,10,12,7,9,3,3
10,28,1918,23,33,1413,4,2,4,3,5,12,1,7,7
10,28,1918,19,19,1159,6,4,6,6,7,2,4,10,10
10,28,1918,12,27,747,9,7,9,9,11,6,7,1,1
10,28,1918,7,6,426,12,10,12,12,2,8,10,4,4
10,28,1918,8,58,538,11,9,11,11,1,8,9,3,3
10,28,1918,21,41,1301,5,2,5,4,6,1,2,8,8
